FBKE|KASANE|-17.817|25.15|1002
FBMN|MAUN|-19.983|23.417|943
FBSN|SUA-PAN|-20.467|25.983|910
FBLT|LETLHAKANE|-21.417|25.6|985
FBFT|FRANCISTOWN|-21.15|27.467|1009
FYSM|SWAKOPMUND|-22.65|14.567|12
FYWB|WALVIS BAY /PELICAN|-22.883|14.433|0
FYML|MARIENTAL|-24.6|17.933|1113
FYRK|ROOIKOP (SAAF/CIV)|-22.983|14.65|88
FYGO|GOBABEB|-23.567|15.05|400
FYWW|WINDHOEK|-22.567|17.1|1700
FAWW|WINDHOEK (MET)|-23.5|17|1700
FYOJ|OUTJO|-20.067|16.133|1324
FYRH|REHOBETH|-23.25|17.067|1385
FYWH|HOSEA KUTAKO INTL A|-22.483|17.467|1700
FYOM|OMARURU|-21.417|15.933|1217
FYGB|GOBABIS|-22.5|18.967|1400
FAER|LEPHALALE|-23.683|27.7|839
FALE|KING SHAKA INTL ARPT|-29.633|31.133|127
FAPB|POLOKWANE|-23.867|29.45|1224
FAPI|PIETERSBURG MUNI|-23.917|29.483|1327
FATH|THOHOYANDOU|-23.067|30.383|618
FAMR|MARIEPSKOP (SAAF)|-24.55|30.867|0
FATZ|TZANEEN|-23.817|30.317|583
FAPH|PHALABORWA(PRIVATE)|-23.933|31.15|400
FAGV|GRAVELOTTE|-23.9|30.683|0
FBTE|TSHANE|-24.017|21.883|1100
FBJW|JWANENG|-24.6|24.667|1189
FBSK|SERETSE KHAMA INTER|-24.55|25.917|1006
FAMM|MMABATHO ARPT|-25.85|25.65|1278
FAMM|MAFIKENG WO|-25.817|25.55|1281
FAMK|MAFIKENG|-25.883|25.65|0
FATI|THABAZIMBI|-24.583|27.417|977
FAPR|PRETORIA-EENDRACHT|-25.733|28.183|1326
FAIR|PRETORIA (IRENE)|-25.917|28.217|1523
FALA|LANSERIA|-25.933|27.917|1377
FAWK|WATERKLOOF (SAAF)|-25.833|28.217|1506
FAWB|WONDERBOOM|-25.65|28.217|1248
FALM|MAKHADO AFB|-23.167|29.7|935
FAGC|GRAND CENTRAL|-25.983|28.133|1623
FAJB|JOHANNESBURG B/G|-26.15|28|1626
FARG|RUSTENBURG|-25.633|27.267|1128
FASI|SPRINGS|-26.25|28.4|1628
FBMP|MAHALAPYE|-23.083|26.8|991
FBSP|SELEBI PHIKWE|-22.05|27.817|892
FAPP|POLOKWANE INTL AIRP|-23.85|29.45|1242
FAGY|GREYTOWN|-29.117|30.583|1076
FANS|NELSPRUIT|-25.433|30.983|674
FANS|NELSPRUIT|-25.45|30.967|660
FANS|NELSPRUIT|-25.5|30.917|883
FAHS|HOEDSPRUIT (SAAF)|-24.367|31.033|500
FAHE|HENDRINA/PRIVATE|-26.017|29.6|1576
FAHG|HEIDELBERG|-26.517|28.367|1560
FAHV|GARIEP DAM|-30.567|25.533|1273
FAKN|KRUGER MPUMALANGA I|-25.433|31.1|862
FAPN|PILANESBERG|-25.333|27.167|1040
FABN|BARBERTON|-25.733|31|0
FAWI|WITBANK|-25.833|29.183|1548
FDLM|LOMAHASHA|-25.983|31.983|570
FDPP|PIGGS PEAK|-25.967|31.25|1099
FYLZ|LUDERITZ|-26.683|15.233|139
FAVV|VEREENIGING|-26.567|27.95|1477
FYKT|KEETMANSHOOP|-26.533|18.117|1100
FBWD|WERDA|-25.267|23.25|1000
FASK|SWARTKOPS AFB|-25.817|29.167|1457
FBTS|TSABONG|-26.05|22.45|1000
FALT|LOUIS TRICHARDT AFB|-23.15|29.683|959
FASS|SISHEN|-27.65|23|1173
FAVB|VRYBURG|-26.95|24.633|1234
FALI|LICHTENBURG|-26.133|26.167|1487
FAWM|WELKOM|-28|26.667|1341
FAGM|RAND|-26.233|28.15|1671
FAEO|ERMELO|-26.5|29.983|1737
FAKZ|KLEINSEE|-29.683|17.083|82
FAKD|KLERKSDORP|-26.9|26.617|1324
FAVE|VENTERSDORP|-26.317|26.817|1496
FAKS|KROONSTAD|-27.667|27.25|1350
FAFF|FRANKFORT|-27.267|28.5|1503
FAOR|OR TAMBO INTL ARPT|-26.15|28.233|1720
FAMG|MARGATE|-30.85|30.333|151
FANC|NEWCASTLE|-27.767|29.967|1242
FAVY|VRYHEID|-27.783|30.8|1158
FACL|CAROLINA|-26.067|30.117|1700
FACH|COOKHOUSE|-32.767|25.75|900
FDJR|JERICHO|-27.162|31.439|701
FDND|NDZEVANE|-26.957|31.955|207
FDNY|NYONYANE|-26.117|31.45|679
FDMY|MAYIWANNE|-25.883|31.5|480
FDND|NDZEVANE|-26.957|31.955|207
FDNY|NYONYANE|-26.115|31.45|320
FDOT|MOTI|-26.704|31.426|341
FDUS|MUSI|-26.722|30.912|956
FDVV|VUVULANE|-26.082|31.886|276
FDLV|LAVUMISA|-27.317|31.883|315
FDNS|NSOKO AIRFIELD|-27.017|31.933|671
FDHL|HLATHIKHULU|-26.967|31.317|1190
FDMS|MANZINI/MATSAPA AIR|-26.533|31.3|641
FDST|SITEKI|-26.45|31.95|667
FDBB|BIG BEND|-26.85|31.917|94
FAAB|ALEXANDER BAY|-28.567|16.533|29
FAUP|UPINGTON|-28.4|21.267|836
FAKM|KIMBERLEY|-28.8|24.767|1196
FAKP|KOMATIPOORT|-25.433|31.933|152
FABL|BLOEMFONTEIN AIRPOR|-29.1|26.3|1354
FABN|BARBERTON|-25.733|31|800
FABD|BURGERSDORP|-30.967|26.317|1437
FXMM|MOSHOESHOE I INTL|-29.45|27.55|1630
FXMU|MASERU-MIA|-29.45|27.55|1628
FABM|BETHLEHEM|-28.25|28.333|1678
FALY|LADYSMITH|-28.567|29.767|1100
FAUL|ULUNDI|-28.3|31.417|524
FARB|RICHARDS BAY ARPT|-28.733|32.083|8
FAPM|PIETERMARITZBURG|-29.65|30.4|739
FAPC|PRINCE ALBERT ROAD|-33.217|22.033|900
FARB|RICHARD`S BAY|-28.8|32.1|0
FASB|SPRINGBOK|-29.667|17.9|1007
FASR|STANDERTON|-26.933|29.217|1581
FADH|DURNACOL|-28.117|29.967|1500
FADA|DE AAR|-30.65|24.017|1247
FADY|DE AAR|-30.65|24|1287
FAAN|ALIWAL NORTH|-30.8|26.883|1351
FAVG|DURBAN/VIRGINIA|-29.767|31.067|6
FADN|DURBAN INTNL. AIRPO|-29.967|30.95|14
FAMG|MARGATE|-30.85|30.333|154
FALE|KING SHAKA INTL ARPT|-29.617|31.117|127
FAVG|DURBAN-VIRGINIA|-29.767|31.05|14
FAVR|VREDENDAL|-31.667|18.5|33
FACV|CALVINIA|-31.467|19.767|975
FAFR|FRASERBURG|-31.917|21.517|1268
FAMB|MIDDELBURG|-31.483|25.033|1300
FAQT|QUEENSTOWN|-31.9|26.867|1086
FAUT|UMTATA|-31.533|28.667|747
FAPJ|CAPE HERMES|-31.633|29.55|47
FALW|LANGEBAANWEG|-32.967|18.167|32
FABY|BEAUFORT WEST(MET)|-32.35|22.583|842
FABY|BEAUFORT WEST (MET)|-32.35|22.583|857
FAGR|GRAAFF REINET|-32.25|24.533|754
FABE|BISHO|-32.9|27.283|590
FABE|BISHO|-32.9|27.283|594
FACT|CAPE TOWN INTNL. AI|-33.967|18.6|42
FAPC|PRINCE ALBERT ROAD|-33.217|22.033|0
FAOH|OUDTSHOORN|-33.617|22.2|311
FAGG|GEORGE AIRPORT|-34.017|22.383|190
FAPE|PORT ELIZABETH|-33.983|25.617|63
FAEL|EAST LONDON|-33.033|27.833|125
FATC|TRISTAN DA CUNHA|-37.05|-12.317|23
FAGE|GOUGH ISLAND|-40.35|-9.883|54
FABR|BREDASDORP|-34.533|20.033|50
FAOB|OVERBERG|-34.55|20.25|16
FAMO|MOSSEL BAY /CAPE ST|-34.183|22.15|61
FAPG|PLETTENBERG BAY|-34.083|23.317|137
FAME|MARION ISLAND|-46.883|37.867|21
FABE|BISHO|-32.9|27.283|594
KHGT|BISHO|36|-121.233|317
KQA4|FOB SHINDAND|33.383|62.267|1143
KOAR|FRITZSCHE AAF|36.683|-121.767|43
KOAR|MARINA MUNI|36.682|-121.762|42
KQA7|TARIN KOWT|32.6|65.87|1380
KQA7|TARIN KOWT|32.6|65.85|1380
RKSN|KOON-IN RANGE|37.033|126.75|15
KQNC|156WF/MOBILE|-99.999|-999.999|-9999.9
KNZJ|EL TORO MCAS|33.667|-117.733|116.7
KNXP|TWENTYNINE PALMS|34.3|-116.167|695.9
KNXP|TWENTYNINE PALMS|34.3|-116.167|626
KNTK|FOB DWYER|33.7|-117.833|16.5
KNTK|TUSTIN MCAS|33.7|-117.833|17
KL63|IND SPRNG RANGE 63|36.533|-115.567|972
KQB6|COP WILDERNESS|33.367|69.417|2020
KQB7|SAN JOSE DEL GUAVIA|2.567|-72.633|184
KDYS|ABILENE DYESS AFB|32.433|-99.85|545.3
KDYS|ABILENE DYESS AFB|32.433|-99.85|545
KQB9|TRES ESQUINAS|0.75|-75.233|178
KNUW|WHIDBEY ISLAND NAS|48.35|-122.667|14.3
KNIX|PACIFIC BEACH|47.217|-124.2|18
KQC3|FOB WARRIOR|32.74|67.63|1993
K9R3|PORT ISABEL (CGS)|26.067|-97.167|5
K8R9|PORT O`CONNOR (CGS)|28.433|-96.433|3
WA09|BLAINE HARBOR MUNI|48.983|-122.733|21
K4S2|HOOD CANAL BRIDGE|45.667|-121.533|192
KQD2|SUROBI|34.617|69.717|986
KQD9|FOB SALERNO|33.36|69.96|1153
KQCU|FORT CHAFFEE|35.167|-94.2|143
KQBJ|BAYJI|34.983|43.483|138
KQBL|2 CWSS TMQ-53|30.417|-86.667|9
KQCV|AL ASAD AB/2ND SENSO|33.783|42.433|188
KQCX|BULL FARP|33.067|-115.017|230
KQDM|ORGUN E|32.933|69.15|2275
KQDP|FOB KUTSCHBACH|34.867|69.633|1358
KQDV|DAVIS-MONTHAN/EXERCI|32.167|-110.883|824
KQDX|SAKARI KAREZ|31.65|64.959|916
KQFI|FT IRWIN/NTC/EXERCIS|35.283|-116.35|176
KQHA|FOB MANDRIAN|19.4|-72.617|17
KQMB|MOODY AFB/EXERCISE|30.967|-83.2|71
KQMF|MCCHORD FIELD SOUTH|47.133|-122.483|98
KQMG|MCGREGOR RANGE BASE|32.067|-106.15|1283
KQMH|MAIMANEH AIRFLD/PRT|35.93|64.76|831
KQML|CAMP MARMAL|36.7|67.2|383
KQBI|AFWA ASSIGNED|-99.999|-999.999|0
KQBH|BASTION|31.85|64.2|899
KQAD|COS ECHO|31.983|44.933|14
KQAE|FOB KALSU|32.8|44.45|37
KQL5|JALALABAD|34.4|70.483|567
KQAJ|AL JABER AIRBASE|28.933|47.783|125
KQAL|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQAM|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQM1|METHAR LAM PRT|34.68|70.2|800
KQBO|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQBA|BASA AB/EXERCISE|14.983|120.483|50
KQBB|ISTRES TAL SITE|43.517|4.933|23
KQBC|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQBR|HERRERA HLZ|33.933|69.717|2162
KQSL|HILL/WENDOVER R GWC|41.05|-113.067|1299
KQBS|BASRAH|30.567|47.767|2
KQBU|FOB BULLARD|32.517|67.417|1311
KQDA|DATELAND|32.732|-113.633|117
KQDB|SPEED BAG AIRFIELD|33.267|-115.417|93
KQDD|DIRA DAWA|9.617|41.85|1162
KQDG|DRAUGHON RANGE|40.867|141.383|5
KQDH|MOLINELLI AHP TMOS|31.483|-85.783|149
KQKA|KANDAHAR AB|31.5|65.833|1017
KQKG|KHELEGAY|35.87|68.7|734
KQKM|AFWA ASSIGNED|-99.999|-999.999|0
KQP8|GHAZI|33.983|72.617|341
KQKP|MAZAR-E SHARIF|36.71|67.21|378
KQKV|VICTORVILLE (ANG)|34.6|-117.383|876
KQTZ|BAGHDAD|33.25|44.233|34
KQLC|COP CARWILE|33.867|68.65|2393
KQLD|FOB BAMYAN|34.817|67.833|2703
KQLE|FOB LEATHERNECK|31.9|64.183|890
KQLE|FOB LEATHERNECK|31.9|64.183|890
KQLG|CAMP BLANDING|29.967|-81.983|59
KQLT|FOB APACHE|32.119|66.89|1615
KQTA|TAA TOM/EXERCISE|37.117|127.817|47
KQLY|FOB KUNDUZ|36.65|68.933|447
KQEA|EDWIN ANDREWS AB|6.933|122.067|10
KQEB|FOB EDINBURGH|32.4|64.7|1110
KQEF|FOB NAWBAHAR|32.8|67.633|1989
KQEH|JINBURYONG TMQ-53P|38.2|128.532|98
KQEI|SINNAM(TMQ-53P)|37.967|128.083|196
KQEJ|BANGSAN (TMQ-53P)|38.117|128.032|221
KQEL|GAPYONG (TMQ-53P)|37.867|127.517|56
KQEN|DAEGWALLYEONG TMQ53P|37.683|128.767|842
KQEP|GWANGJUUP (TMQ-53P)|37.383|127.3|74
KQEQ|MUNSAN RWS|37.883|126.767|35
KQER|GIMHWA (TMQ-53P)|38.25|127.417|204
KQES|DAESAN (TMQ-53P)|36.983|126.467|40
KQET|YEONGJU (TMQ-53P)|36.867|128.55|216
KQEV|GONGJU (TMQ-53P)|36.5|127.2|33
KQEW|SANGJU (TMQ-53P)|36.417|128.15|92
KQEX|GUMI (TMQ-53P)|36.117|128.366|43
KQEY|GEUMSAN (TMQ-53P)|36.117|127.483|102
KQW3|CAMP BLESSING-NANGA|34.983|70.9|1020
KQEZ|AL TAQADDUM|33.333|43.6|84
KQBK|BAKWA|32.25|62.95|2720
KQAO|COP SHOCKER|33.617|45.583|82
KQAP|FT AP HILL/EXERCISE|38.1|-77.267|56
KQAQ|AL TAJI|33.517|44.25|36
KQAR|FARAH PRT|32.366|62.167|671
KQAS|ESKAN VILLAGE|24.567|46.85|635
KQAV|FALLON NAS|39.417|-118.7|1199
KQAW|FORT BRAGG 1/EXERCIS|35.14|-78.95|40
KQAY|CAMP ARIFJAN|28.9|48.183|46
KQAZ|COP ANACONDA|32.933|66.64|2017
KQCC|ASADABAD FOB|34.85|71.14|844
KQCH|CAMP ROBERTS/EXERCIS|35.717|-120.767|272
KQCJ|SUPER FOB|32.9|68.5|2141
KQCK|SUPERIOR VALLEY G R|35.333|-117.1|961
KQWS|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQCK|COP CHAMKANI|33.8|69.817|1658
KQCM|CAMP SPEICHER|33.3|44.817|53
KQCN|FOB CONNOLLY|34.267|70.2|1215
KQCO|Q WEST IRAQ|35.767|43.117|229
KQZ4|FOB DELARAM|32.1|63.4|840
KQZ5|COS ENDEAVOR|31.983|44.4|35
KQCQ|FOB DELTA|32.482|45.767|30
KQCR|CREECH AFB TMOS-P|36.583|-115.667|955
KQMS|MAHE ISLAND|-4.083|55.516|4
KQMT|MUSCATATUCK TRNG CTR|39.05|-85.617|247
KQMY|FOB MIAMI NTC/EXERCI|35.283|-116.35|570
KQRC|MPRC-FT STEWART|32.033|-81.667|18
KQRS|2 CWSS TMQ-53|30.417|-86.667|9
KQRT|2 CWSS TMQ-53|30.417|-86.667|9
KQRV|KING SALMON|58.667|-156.65|14
KQRY|GHAZNI|33.5|68.417|2175
KQSN|FOB SHANK|33.94|69.06|2015
KQSP|CAMP SPANN|36.65|66.983|408
KQSQ|QUETTA|30.25|66.933|1605
KQSR|SHARANA|33.117|68.84|2261
KQST|SIALKOT|32.5|74.533|255
KQMZ|FOB MIAMI/NTC/EXERCI|35.283|-116.35|581
KQPA|COP PAYNE|30.5|63.9|670
KQPB|AFWA ASSIGNED|-99.999|-999.999|0
KQPC|PUERTO PRENCESA/EXER|9.75|118.767|22
KQPD|FOB FRONTENAC|31.867|65.85|1137
KQPJ|AFWA ASSIGNED|-99.999|-999.999|558
KQMA|AL FALLUJAH|33.317|43.883|47
KQGB|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQHN|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQHT|BISHKEK MANAS ARPT|43.067|74.483|637
KQHY|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQTO|BALAD|33.95|44.367|49
KQFA|CAMP STANLEY TMQ-53P|37.717|127.1|65
KQFB|MIRYANG(TMQ-53P)|35.65|128.75|48
KQFM|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQFQ|CAMP RED CLOUD|37.752|127.026|65
KQFS|USAG WALKER TMQ-53P|35.833|128.583|75
KQFT|YANGSU-RI|37.6|127.35|30
KQFU|GWANGJEOK|37.817|127.983|77
KQFV|SACHANG-RI|38.07|127.524|159
KQFW|HONGCHON|37.683|127.883|247
KQFX|BURO|37.2|127.75|95
EDCD|BECAME STN 693664|52.183|9.95|89
KQPV|AR RAMADI|33.433|43.25|43
KQQY|APIAY (TMQ 53)|4.067|-73.55|378
KQRB|GALENA|64.717|-156.917|49
CEX4|CARMACKS|62.117|-136.183|539
CEY5|ATLIN|59.583|-133.667|716
KQYJ|COP CURRY|32.517|68.867|1863
KQYK|FOB TILLMAN|32.933|69.45|1814
KQYM|FOB ROBINSON|32.017|64.833|913
KQYL|FOB BAYLOUGH|32.65|66.8|2222
KQNA|ATSUGI (NPMOD)|35.45|139.45|63
KQND|CAMKP NOTHING HILL|43.083|20.817|483
KQNF|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQNG|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQNL|RED PASS LAKE / NTC|35.266|-116.367|663
KQNM|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQNU|FOB NAGHLU|34.617|69.7|1250
KQNY|CAMP RAMADI|33.433|43.25|43
KQJD|SENDAI|38.133|140.917|5
KQJE|YAMAGATA|38.417|140.367|108
KQJF|HANAMAKI|39.433|141.133|91
KQJM|JET TEST BASE 1|31|-112|610
KQOK|FOB NORMANDY|34.05|45|80
KQOL|FOB WAR HORSE|33.75|44.6|46
KQON|FOB MCHENRY|35.3|43.833|191
KQOS|AUX 2 FARP|32.549|-114.5|82
KQOT|TACTS AIRFIELD|32.5|-114.15|248
KQOW|FOB SHINWAR|34.183|70.817|653
KQOX|GARDEZ|33.567|69.25|2359
KQQN|QAL-E-NAW|34.98|63.12|901
KQQR|FOB KALAGUSH|34.967|70.383|1078
KQQS|CAMP AIRBORNE HLZ|34.4|68.883|2240
KQRG|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQRH|CAMP LEMONIER|11.547|43.159|11
KQRI|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQRJ|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQUD|ENTEBBE|0.067|32.45|1153
KQUG|ENTEBBE|0.067|32.45|1153
KQVE|FOB BOSTIC|35.217|71.517|1042
KQVF|MANDA BAY|-2.15|40.9|15
KQVP|FOB SWEENEY|31.983|67.367|2035
KQSA|BAGRAM|34.95|69.283|1492
KQSB|FOB SPIN BULDAK|30.983|66.35|1191
KQSC|FOB LASHKAR GAH|31.6|64.367|786
KQIP|MASIRAH ISLAND|20.667|58.883|19
KQIR|AL UDEID|25.117|51.317|40
KQIU|COP ARYAN|33.117|68.033|2126
KQIW|FORT IRWIN|35.283|-116.617|322
KQSD|FOB WOLVERINE|31.967|67.05|1902
KQSE|SHEBERGHAN AFLD/PRT|36.75|65.917|320
KQSF|KABUL SOCCER FIELD|34.533|69.183|1800
KQSL|COB SPEICHER|34.667|43.517|139
KQSV|FOB SHUKVANI|32.1|64.379|994
KQTD|FOB TODD|35.6|63.3|472
KQTH|THUMRAIT|17.67|54.02|467
KQTI|FOB SYKES|36.267|42.4|300
KQTS|FOB TINSLEY|32.933|65.567|1262
KQTU|FOB DIAMONDBACK|36.3|43.15|216
KQTX|KIRKUK|35.467|44.35|323
KQGV|ALI AL SALEM|29.333|47.517|144
KQGW|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQGX|AL DHAFRA|24.25|54.55|23
KQGY|METMFR 29 PALMS|34.3|-116.15|626
KQWL|FOB PASAB/WILSON|31.583|65.433|962
KQWM|CAMP UDAIRI|29.7|47.433|131
KQXF|FOB COBRA|34.233|45.15|125
KQXG|319 MISSILE SQ|40.5|-103.833|1880
KQXH|FOXTROT FLT 320 MISS|41.367|-103.483|1453
KQXJ|ALI AB|30.95|46.083|6
KQXK|NOVEMBER FLT 321 MIS|40.633|-103.833|1459
KQXR|FOB GARRY OWEN|31.817|47.083|9
KQXT|FOB DWYER|31.1|64.083|725
KQYP|FOB GOLESTAN|32.616|63.667|1417
KQYS|FOB QALA I NAW|34.983|63.117|884
KQYU|FOB STONE|34.117|62.217|1113
KQYV|FOB JUSTICE|33.633|44.583|64
KQYX|AFWA ASSIGNED|4.217|-74.633|895
KQ36|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQ49|AFWA ASSIGNED|-99.999|-999.999|-9999.9
KQ12|612 SPTS / TRAINING|32.167|-110.883|826
KQ15|15 OWS / TRAINING|38.55|-89.85|138
KQ17|17 OWS / TRAINING|21.317|-157.933|4
KQ21|21 OWS / TRAINING|49.5|7.867|321
KQ25|25 OWS / TRAINING|32.167|-110.883|824
KQ26|26 OWS / TRAINING|32.5|-93.667|51
KQ28|28 OWS / TRAINING|33.967|-80.467|74
KNYL|YUMA MCAS|32.65|-114.617|64.9
PATO|PORTAGE GLACIER|60.785|-148.839|31.4
PATO|PORTAGE GLACIER|60.783|-148.833|29
PASK|SELAWIK|66.6|-159.986|7.6
PASK|SELAWIK|66.617|-160|8
PABR|BARROW/W. POST W. R|71.283|-156.782|4
KPBA|BARROW POINT BARROW|71.333|-156.65|6.1
PAWI|WAINWRIGHT (DEW)|70.639|-159.995|9.1
PAWI|WAINWRIGHT (DEW)|70.617|-159.85|27
PAWI|WAINWRIGHT (DEW)|70.617|-159.85|27
POLI|OLIKTOK POW 2|70.5|-149.883|4.9
POLI|OLIKTOK POW 2|70.5|-149.883|4.9
PAAK|ATKA AIRPORT|52.22|-174.206|17.1
PAKA|ATKA AIRPORT|52.22|-174.206|17
PABL|BUCKLAND|65.983|-161.133|9.1
PABL|BUCKLAND|65.983|-161.15|9
PAKU|UGNU-KUPARUK AIRPORT|70.331|-149.598|20.4
PAKU|UGNU-KUPARUK AIRPORT|70.317|-149.583|20
PAGB|GALBRAITH LAKE|68.479|-149.49|812.3
PAGB|GALBRAITH LAKE|68.483|-149.483|814
PAUD|PRUDHOE BAY|70.25|-148.333|14
PASC|DEADHORSE|70.192|-148.477|18.3
PAKF|FALSE PASS|54.85|-163.417|6
PABA|BARTER ISLAND|70.134|-143.577|1.5
PABA|BARTER ISLAND|70.133|-143.633|15
PBTI|BARTER ISLAND LRRS|70.133|-143.583|2
PALU|CAPE LISBURNE AFS|68.867|-166.133|3
PALU|CAPE LISBURNE AFS|68.883|-166.133|3
PAPO|POINT HOPE AIRPORT|68.35|-166.8|4
PAPO|POINT HOPE AIRPORT|68.35|-166.8|4
PAPO|POINT HOPE AIRPORT|68.35|-166.8|4
PADG|RED DOG|68.031|-162.903|296.9
PADG|RED DOG|68.067|-162.833|297
PACE|CENTRAL AIRPORT|65.567|-144.765|284.1
PLNY|LANAI|20.783|-156.95|399
PKOA|KONA|19.733|-156.05|14
PTNI|WEST TINIAN|15|145.617|83
PAWK|WAKE ISLAND|19.283|166.65|4
PROR|KOROR PALAU|7.367|134.55|54
PATC|TIN CITY AFS|65.563|-167.921|82
PATC|TIN CITY AFS|65.567|-167.917|83
PAPC|PORT CLARENCE|65.25|-166.867|5
PASH|SHISHMAREF|66.25|-166.05|2.1
PASH|SHISHMAREF|66.25|-166.083|4
PAIK|KINANA/BOB BAKER ME|66.983|-160.433|51
PPIZ|POINT LAY|69.717|-163|7.6
PPIZ|POINT LAY|69.817|-162.917|6
PPIZ|POINT LAY|69.817|-162.917|6
PPIZ|POINT LAY(DEW/AWOS)|69.733|-163.017|6
PAOT|KOTZEBUE RALPH WIEN|66.867|-162.633|4.9
PADE|DEERING|66.069|-162.764|4.6
PADE|DEERING|66.083|-162.75|6
PAWN|NOATAK|67.566|-162.975|26.8
PAWN|NOATAK|67.55|-162.967|27
PAIW|WALES AIRPORT|65.617|-168.1|7
PAVA|CHEVAK AIRPORT|61.533|-165.583|23
PAVL|KIVALINA|67.732|-164.548|3
PAVL|KIVALINA|67.733|-164.55|4
PAUM|UMIAT|69.367|-152.133|85
PAUM|UMIAT|69.367|-152.133|85
PAKP|ANAKTUVUK PASS|68.167|-151.767|641
PAKP|ANAKTUVUK PASS|68.133|-151.733|641
PAFM|AMBLER|67.1|-157.85|88.1
PAFM|AMBLER|67.1|-157.85|102
PAGH|SHUNGNAK|66.888|-157.16|61
PAIM|INDIAN MOUNTAIN AFS|66|-153.7|388.9
PAIM|INDIAN MOUNTAIN AFS|66|-153.7|389
PABT|BETTLES|66.54|-151.31|196
PALR|CHANDALAR LAKE|67.511|-148.493|585.2
PALR|CHANDALAR LAKE|67.5|-148.483|585
PALR|CHANDALAR LAKE|67.5|-148.483|585
PAER|MERRILL PASS WEST|61.25|-153.82|358
PAPR|PROSPECT CREEK ARPT|66.817|-150.65|335
PATA|TANANA|65.175|-152.107|67.1
PAML|MANLEY HOT SPRINGS|64.999|-150.638|82
PAML|MANLEY HOT SPRINGS|65|-150.65|81
PAFV|FIVE MILE CAMP|65.933|-149.833|155
PFYU|FORT YUKON|66.567|-145.267|138.4
PFYU|FORT YUKON|66.567|-145.267|135
PARC|ARCTIC VILLAGE|68.115|-145.579|637.6
PARC|ARCTIC VILLAGE|68.117|-145.567|638
PAEG|EAGLE AIRPORT|64.777|-141.148|273.7
PAEG|EAGLE AIRPORT|64.783|-141.15|268
PAGL|GOLOVIN AIRPORT|64.5|-163.033|7.6
PAGL|GOLOVIN AIRPORT|64.54|-163.04|8
PAOM|NOME|64.511|-165.44|6.7
PAWM|WHITE MT ARPT|64.688|-163.413|81
PASM|ST MARYS|62.062|-163.3|95.1
PASM|ST MARYS|62.05|-163.3|95
PAKV|KALTAG AIRPORT|64.327|-158.742|61
PAKV|KALTAG AIRPORT|64.316|-158.73|54
PASA|SAVOONGA|63.687|-170.493|16.2
PASA|SAVOONGA|63.683|-170.483|16
PAGM|GAMBELL (AWOS)|63.767|-171.733|7.9
PAGM|GAMBELL (AWOS)|63.767|-171.733|8
KOHC|NORTHEAST CAPE|63.317|-168.967|9.1
PAUN|UNALAKLEET|63.883|-160.8|6.1
PAUN|UNALAKLEET|63.883|-160.8|6
PANV|ANVIK|62.65|-160.183|26.8
PANV|ANVIK|62.65|-160.183|94
PAEM|EMMONAK|62.785|-164.491|4.3
PAEM|EMMONAK|62.783|-164.483|4
PACZ|CAPE ROMANZOFF AFS|61.783|-166.033|146
PACZ|CAPE ROMANZOFF AFS|61.783|-166.033|146
PACZ|CAPE ROMANZOFF AFS|61.783|-166.033|146
PAMY|MEKORYUK|60.383|-166.2|14.6
PAMY|MEKORYUK|60.367|-166.267|15
PAHP|HOOPER BAY|61.524|-166.147|5.5
PAHP|HOOPER BAY|61.517|-166.133|5
PABE|BETHEL/BETHEL AIRPO|60.785|-161.829|45.7
PAGA|GALENA A.|64.737|-156.934|46
PAGA|GALENA A.|64.733|-156.933|49
PAKK|KOYUK AIRPORT|64.935|-161.155|43.3
PAKK|KOYUK AIRPORT|64.933|-161.167|37
PAEG|EAGLE AIRPORT|64.78|-141.15|268
PAHS|HUSLIA|65.7|-156.383|55
PAMC|MCGRATH|62.957|-155.61|103
PAFK|FAREWELL LAKE|62.54|-153.617|321
PAFK|FAREWELL LAKE|62.543|-153.623|320.6
PAFK|FAREWELL LAKE|62.54|-153.617|321
PATL|TATALINA LRRS|62.894|-155.976|294.1
PATL|TATALINA LRRS|62.883|-155.967|294
PANI|ANIAK|61.583|-159.533|25.9
PANI|ANIAK|61.583|-159.533|26
PAWS|WASILLA|61.572|-149.541|107.9
PAWS|WASILLA|61.572|-149.54|108
PASV|SPARREVOHN AFS|61.1|-155.583|484
